site_no,datetime,00065,00060,00010,00095,00300,00400,72255,63160,63680,00301,32316
11530500,2024-05-02 03:45:00+00:00,13.97,22200.0,11.6,,,,,,,,
11530500,2024-05-02 04:00:00+00:00,13.97,22200.0,11.6,,,,,,,,
11530500,2024-05-02 04:15:00+00:00,13.98,22200.0,11.5,,,,,,,,
11530500,2024-05-02 04:30:00+00:00,13.97,22200.0,11.5,,,,,,,,
11530500,2024-05-02 04:45:00+00:00,13.99,22300.0,11.5,,,,,,,,
11530500,2024-05-02 05:00:00+00:00,13.97,22200.0,11.5,,,,,,,,
11530500,2024-05-02 05:15:00+00:00,13.97,22200.0,11.5,,,,,,,,
11530500,2024-05-02 05:30:00+00:00,13.96,22100.0,11.5,,,,,,,,
11530500,2024-05-02 05:45:00+00:00,13.95,22100.0,11.5,,,,,,,,
11530500,2024-05-02 06:00:00+00:00,13.98,22200.0,11.5,,,,,,,,
11530500,2024-05-02 06:15:00+00:00,13.95,22100.0,11.5,,,,,,,,
11530500,2024-05-02 06:30:00+00:00,13.95,22100.0,11.5,,,,,,,,
11530500,2024-05-02 06:45:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 07:00:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 07:15:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 07:30:00+00:00,13.95,22100.0,11.5,,,,,,,,
11530500,2024-05-02 07:45:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-02 08:00:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 08:15:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 08:30:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-02 08:45:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-02 09:00:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-02 09:15:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-02 09:30:00+00:00,13.93,22000.0,11.5,,,,,,,,
11530500,2024-05-02 09:45:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 10:00:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 10:15:00+00:00,13.92,21900.0,11.5,,,,,,,,
11530500,2024-05-02 10:30:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-02 10:45:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-02 11:00:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-02 11:15:00+00:00,13.86,21700.0,11.5,,,,,,,,
11530500,2024-05-02 11:30:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-02 11:45:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-02 12:00:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-02 12:15:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-02 12:30:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-02 12:45:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-02 13:00:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-02 13:15:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-02 13:30:00+00:00,13.87,21700.0,11.5,,,,,,,,
11530500,2024-05-02 13:45:00+00:00,13.89,21800.0,11.4,,,,,,,,
11530500,2024-05-02 14:00:00+00:00,13.88,21800.0,11.4,,,,,,,,
11530500,2024-05-02 14:15:00+00:00,13.87,21700.0,11.4,,,,,,,,
11530500,2024-05-02 14:30:00+00:00,13.86,21700.0,11.4,,,,,,,,
11530500,2024-05-02 14:45:00+00:00,13.88,21800.0,11.4,,,,,,,,
11530500,2024-05-02 15:00:00+00:00,13.88,21800.0,11.4,,,,,,,,
11530500,2024-05-02 15:15:00+00:00,13.86,21700.0,11.3,,,,,,,,
11530500,2024-05-02 15:30:00+00:00,13.89,21800.0,11.3,,,,,,,,
11530500,2024-05-02 15:45:00+00:00,13.89,21800.0,11.3,,,,,,,,
11530500,2024-05-02 16:00:00+00:00,13.89,21800.0,11.3,,,,,,,,
11530500,2024-05-02 16:15:00+00:00,13.88,21800.0,11.3,,,,,,,,
11530500,2024-05-02 16:30:00+00:00,13.88,21800.0,11.2,,,,,,,,
11530500,2024-05-02 16:45:00+00:00,13.87,21700.0,11.2,,,,,,,,
11530500,2024-05-02 17:00:00+00:00,13.89,21800.0,11.2,,,,,,,,
11530500,2024-05-02 17:15:00+00:00,13.88,21800.0,11.2,,,,,,,,
11530500,2024-05-02 17:30:00+00:00,13.88,21800.0,11.2,,,,,,,,
11530500,2024-05-02 17:45:00+00:00,13.89,21800.0,11.2,,,,,,,,
11530500,2024-05-02 18:00:00+00:00,13.87,21700.0,11.2,,,,,,,,
11530500,2024-05-02 18:15:00+00:00,13.87,21700.0,11.2,,,,,,,,
11530500,2024-05-02 18:30:00+00:00,13.87,21700.0,11.2,,,,,,,,
11530500,2024-05-02 18:45:00+00:00,13.89,21800.0,11.1,,,,,,,,
11530500,2024-05-02 19:00:00+00:00,13.87,21700.0,11.1,,,,,,,,
11530500,2024-05-02 19:15:00+00:00,13.88,21800.0,11.1,,,,,,,,
11530500,2024-05-02 19:30:00+00:00,13.91,21900.0,11.1,,,,,,,,
11530500,2024-05-02 19:45:00+00:00,13.9,21900.0,11.1,,,,,,,,
11530500,2024-05-02 20:00:00+00:00,13.88,21800.0,11.1,,,,,,,,
11530500,2024-05-02 20:15:00+00:00,13.89,21800.0,11.1,,,,,,,,
11530500,2024-05-02 20:30:00+00:00,13.91,21900.0,11.1,,,,,,,,
11530500,2024-05-02 20:45:00+00:00,13.92,21900.0,11.2,,,,,,,,
11530500,2024-05-02 21:00:00+00:00,13.91,21900.0,11.2,,,,,,,,
11530500,2024-05-02 21:15:00+00:00,13.92,21900.0,11.2,,,,,,,,
11530500,2024-05-02 21:30:00+00:00,13.92,21900.0,11.3,,,,,,,,
11530500,2024-05-02 21:45:00+00:00,13.91,21900.0,11.3,,,,,,,,
11530500,2024-05-02 22:00:00+00:00,13.89,21800.0,11.3,,,,,,,,
11530500,2024-05-02 22:15:00+00:00,13.91,21900.0,11.3,,,,,,,,
11530500,2024-05-02 22:30:00+00:00,13.92,21900.0,11.3,,,,,,,,
11530500,2024-05-02 22:45:00+00:00,13.94,22000.0,11.3,,,,,,,,
11530500,2024-05-02 23:00:00+00:00,13.91,21900.0,11.3,,,,,,,,
11530500,2024-05-02 23:15:00+00:00,13.93,22000.0,11.3,,,,,,,,
11530500,2024-05-02 23:30:00+00:00,13.92,21900.0,11.4,,,,,,,,
11530500,2024-05-02 23:45:00+00:00,13.92,21900.0,11.4,,,,,,,,
11530500,2024-05-03 00:00:00+00:00,13.92,21900.0,11.4,,,,,,,,
11530500,2024-05-03 00:15:00+00:00,13.89,21800.0,11.4,,,,,,,,
11530500,2024-05-03 00:30:00+00:00,13.91,21900.0,11.4,,,,,,,,
11530500,2024-05-03 00:45:00+00:00,13.92,21900.0,11.4,,,,,,,,
11530500,2024-05-03 01:00:00+00:00,13.92,21900.0,11.4,,,,,,,,
11530500,2024-05-03 01:15:00+00:00,13.93,22000.0,11.4,,,,,,,,
11530500,2024-05-03 01:30:00+00:00,13.91,21900.0,11.4,,,,,,,,
11530500,2024-05-03 01:45:00+00:00,13.91,21900.0,11.4,,,,,,,,
11530500,2024-05-03 02:00:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-03 02:15:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-03 02:30:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-03 02:45:00+00:00,13.91,21900.0,11.5,,,,,,,,
11530500,2024-05-03 03:00:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-03 03:15:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-03 03:30:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-03 03:45:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-03 04:00:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-03 04:15:00+00:00,13.89,21800.0,11.5,,,,,,,,
11530500,2024-05-03 04:30:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-03 04:45:00+00:00,13.9,21900.0,11.5,,,,,,,,
11530500,2024-05-03 05:00:00+00:00,13.87,21700.0,11.5,,,,,,,,
11530500,2024-05-03 05:15:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-03 05:30:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-03 05:45:00+00:00,13.86,21700.0,11.5,,,,,,,,
11530500,2024-05-03 06:00:00+00:00,13.88,21800.0,11.5,,,,,,,,
11530500,2024-05-03 06:15:00+00:00,13.91,21900.0,11.4,,,,,,,,
11530500,2024-05-03 06:30:00+00:00,13.88,21800.0,11.4,,,,,,,,
11530500,2024-05-03 06:45:00+00:00,13.89,21800.0,11.4,,,,,,,,
372507121594801,2024-05-01 07:00:00+00:00,,,20.2,50800.0,6.5,,,,,87.0,
372507121594801,2024-05-01 07:15:00+00:00,,,20.1,50800.0,6.3,,,,,85.0,
372507121594801,2024-05-01 07:30:00+00:00,,,20.1,50800.0,6.2,,,,,84.0,
372507121594801,2024-05-01 07:45:00+00:00,,,20.0,50800.0,6.2,,,,,84.0,
372507121594801,2024-05-01 08:00:00+00:00,,,19.9,50800.0,6.2,,,,,84.0,
372507121594801,2024-05-01 08:15:00+00:00,,,19.8,50800.0,6.1,,,,,81.0,
372507121594801,2024-05-01 08:30:00+00:00,,,19.7,50800.0,6.1,,,,,81.0,
372507121594801,2024-05-01 08:45:00+00:00,,,19.7,50800.0,6.0,,,,,80.0,
372507121594801,2024-05-01 09:00:00+00:00,,,19.6,50800.0,5.8,,,,,78.0,
372507121594801,2024-05-01 09:15:00+00:00,,,19.5,50800.0,5.7,,,,,76.0,
372507121594801,2024-05-01 09:30:00+00:00,,,19.4,50800.0,5.8,,,,,77.0,
372507121594801,2024-05-01 09:45:00+00:00,,,19.4,50800.0,5.7,,,,,76.0,
372507121594801,2024-05-01 10:00:00+00:00,,,19.3,50800.0,5.7,,,,,76.0,
372507121594801,2024-05-01 10:15:00+00:00,,,19.2,50800.0,5.6,,,,,74.0,
372507121594801,2024-05-01 10:30:00+00:00,,,19.1,50800.0,5.6,,,,,74.0,
372507121594801,2024-05-01 10:45:00+00:00,,,19.1,50800.0,5.4,,,,,71.0,
372507121594801,2024-05-01 11:00:00+00:00,,,19.0,50800.0,5.4,,,,,70.0,
372507121594801,2024-05-01 11:15:00+00:00,,,18.9,50800.0,5.4,,,,,70.0,
372507121594801,2024-05-01 11:30:00+00:00,,,18.9,50800.0,5.4,,,,,71.0,
372507121594801,2024-05-01 11:45:00+00:00,,,18.8,50800.0,5.3,,,,,70.0,
372507121594801,2024-05-01 12:00:00+00:00,,,18.8,50700.0,5.2,,,,,69.0,
372507121594801,2024-05-01 12:15:00+00:00,,,18.7,50800.0,5.2,,,,,67.0,
372507121594801,2024-05-01 12:30:00+00:00,,,18.7,50700.0,5.1,,,,,66.0,
372507121594801,2024-05-01 12:45:00+00:00,,,18.6,50700.0,5.1,,,,,67.0,
372507121594801,2024-05-01 13:00:00+00:00,,,18.6,50700.0,5.0,,,,,66.0,
372507121594801,2024-05-01 13:15:00+00:00,,,18.5,50700.0,5.0,,,,,65.0,
372507121594801,2024-05-01 13:30:00+00:00,,,18.5,50700.0,4.9,,,,,64.0,
372507121594801,2024-05-01 13:45:00+00:00,,,18.4,50800.0,4.8,,,,,63.0,
372507121594801,2024-05-01 14:00:00+00:00,,,18.4,50800.0,4.9,,,,,63.0,
372507121594801,2024-05-01 14:15:00+00:00,,,18.4,50800.0,4.8,,,,,63.0,
372507121594801,2024-05-01 14:30:00+00:00,,,18.4,50800.0,5.0,,,,,65.0,
372507121594801,2024-05-01 14:45:00+00:00,,,18.4,50800.0,5.0,,,,,65.0,
372507121594801,2024-05-01 15:00:00+00:00,,,18.3,50800.0,5.3,,,,,68.0,
372507121594801,2024-05-01 15:15:00+00:00,,,18.3,50800.0,5.4,,,,,70.0,
372507121594801,2024-05-01 15:30:00+00:00,,,18.4,50800.0,5.3,,,,,69.0,
372507121594801,2024-05-01 15:45:00+00:00,,,18.4,50800.0,5.3,,,,,69.0,
372507121594801,2024-05-01 16:00:00+00:00,,,18.5,50800.0,5.4,,,,,71.0,
372507121594801,2024-05-01 16:15:00+00:00,,,18.6,50800.0,5.7,,,,,75.0,
372507121594801,2024-05-01 16:30:00+00:00,,,18.7,50800.0,6.0,,,,,78.0,
372507121594801,2024-05-01 16:45:00+00:00,,,18.9,50800.0,6.3,,,,,82.0,
372507121594801,2024-05-01 17:00:00+00:00,,,18.9,50700.0,6.8,,,,,90.0,
372507121594801,2024-05-01 17:15:00+00:00,,,19.0,50700.0,7.1,,,,,94.0,
372507121594801,2024-05-01 17:30:00+00:00,,,19.2,50700.0,7.3,,,,,96.0,
372507121594801,2024-05-01 17:45:00+00:00,,,19.4,50700.0,7.6,,,,,100.0,
372507121594801,2024-05-01 18:00:00+00:00,,,19.6,50700.0,7.7,,,,,103.0,
372507121594801,2024-05-01 18:15:00+00:00,,,19.9,50600.0,7.9,,,,,105.0,
372507121594801,2024-05-01 18:30:00+00:00,,,20.2,50700.0,8.1,,,,,108.0,
372507121594801,2024-05-01 18:45:00+00:00,,,20.4,50700.0,8.2,,,,,111.0,
372507121594801,2024-05-01 19:00:00+00:00,,,20.7,50700.0,8.3,,,,,112.0,
372507121594801,2024-05-01 19:15:00+00:00,,,20.9,50700.0,8.3,,,,,113.0,
372507121594801,2024-05-01 19:30:00+00:00,,,21.2,50700.0,8.5,,,,,116.0,
372507121594801,2024-05-01 19:45:00+00:00,,,21.5,50700.0,8.6,,,,,118.0,
372507121594801,2024-05-01 20:00:00+00:00,,,21.8,50700.0,8.5,,,,,118.0,
372507121594801,2024-05-01 20:15:00+00:00,,,22.0,50700.0,8.6,,,,,120.0,
372507121594801,2024-05-01 20:30:00+00:00,,,22.3,50700.0,8.7,,,,,122.0,
372507121594801,2024-05-01 20:45:00+00:00,,,22.5,50800.0,8.8,,,,,124.0,
372507121594801,2024-05-01 21:00:00+00:00,,,22.6,50800.0,9.0,,,,,126.0,
372507121594801,2024-05-01 21:15:00+00:00,,,22.8,50800.0,9.0,,,,,127.0,
372507121594801,2024-05-01 21:30:00+00:00,,,23.1,50800.0,8.9,,,,,126.0,
372507121594801,2024-05-01 21:45:00+00:00,,,23.2,50800.0,8.9,,,,,126.0,
372507121594801,2024-05-01 22:00:00+00:00,,,23.4,50800.0,9.1,,,,,129.0,
372507121594801,2024-05-01 22:15:00+00:00,,,23.7,50800.0,9.2,,,,,131.0,
372507121594801,2024-05-01 22:30:00+00:00,,,23.9,50900.0,9.4,,,,,135.0,
372507121594801,2024-05-01 22:45:00+00:00,,,24.0,50900.0,9.4,,,,,135.0,
372507121594801,2024-05-01 23:00:00+00:00,,,24.1,50900.0,9.4,,,,,136.0,
372507121594801,2024-05-01 23:15:00+00:00,,,24.3,50900.0,9.4,,,,,136.0,
372507121594801,2024-05-01 23:30:00+00:00,,,24.3,50900.0,8.9,,,,,129.0,
372507121594801,2024-05-01 23:45:00+00:00,,,24.6,51000.0,9.2,,,,,133.0,
372507121594801,2024-05-02 00:00:00+00:00,,,24.7,51000.0,9.4,,,,,137.0,
372507121594801,2024-05-02 00:15:00+00:00,,,24.6,51000.0,9.3,,,,,135.0,
372507121594801,2024-05-02 00:30:00+00:00,,,24.7,51000.0,9.6,,,,,141.0,
372507121594801,2024-05-02 00:45:00+00:00,,,24.7,51000.0,9.8,,,,,142.0,
372507121594801,2024-05-02 01:00:00+00:00,,,24.5,51000.0,9.7,,,,,140.0,
372507121594801,2024-05-02 01:15:00+00:00,,,24.4,51000.0,9.6,,,,,139.0,
372507121594801,2024-05-02 01:30:00+00:00,,,24.2,51000.0,9.4,,,,,136.0,
372507121594801,2024-05-02 01:45:00+00:00,,,24.2,51000.0,9.6,,,,,139.0,
372507121594801,2024-05-02 02:00:00+00:00,,,24.1,51000.0,9.5,,,,,137.0,
372507121594801,2024-05-02 02:15:00+00:00,,,23.9,51000.0,9.4,,,,,135.0,
372507121594801,2024-05-02 02:30:00+00:00,,,23.8,51000.0,9.3,,,,,133.0,
372507121594801,2024-05-02 02:45:00+00:00,,,23.8,51000.0,9.1,,,,,131.0,
372507121594801,2024-05-02 03:00:00+00:00,,,23.7,51000.0,8.9,,,,,127.0,
372507121594801,2024-05-02 03:15:00+00:00,,,23.6,51000.0,8.7,,,,,124.0,
372507121594801,2024-05-02 03:30:00+00:00,,,23.3,51000.0,8.4,,,,,120.0,
372507121594801,2024-05-02 03:45:00+00:00,,,23.1,51000.0,8.2,,,,,116.0,
372507121594801,2024-05-02 04:00:00+00:00,,,22.8,51000.0,7.9,,,,,112.0,
372507121594801,2024-05-02 04:15:00+00:00,,,22.5,51000.0,7.7,,,,,109.0,
372507121594801,2024-05-02 04:30:00+00:00,,,22.3,50900.0,7.4,,,,,103.0,
372507121594801,2024-05-02 04:45:00+00:00,,,22.2,50900.0,7.2,,,,,100.0,
372507121594801,2024-05-02 05:00:00+00:00,,,22.0,50900.0,7.0,,,,,98.0,
372507121594801,2024-05-02 05:15:00+00:00,,,21.9,50900.0,7.1,,,,,99.0,
372507121594801,2024-05-02 05:30:00+00:00,,,21.7,50900.0,7.1,,,,,98.0,
372507121594801,2024-05-02 05:45:00+00:00,,,21.6,50900.0,7.0,,,,,96.0,
372507121594801,2024-05-02 06:00:00+00:00,,,21.5,50900.0,6.9,,,,,96.0,
372507121594801,2024-05-02 06:15:00+00:00,,,21.5,50900.0,6.8,,,,,94.0,
372507121594801,2024-05-02 06:30:00+00:00,,,21.4,50900.0,6.8,,,,,93.0,
372507121594801,2024-05-02 06:45:00+00:00,,,21.3,50900.0,6.7,,,,,91.0,
372507121594801,2024-05-02 07:00:00+00:00,,,21.2,50900.0,6.6,,,,,91.0,
372507121594801,2024-05-02 07:15:00+00:00,,,21.1,50900.0,6.5,,,,,89.0,
372507121594801,2024-05-02 07:30:00+00:00,,,21.0,50900.0,6.4,,,,,88.0,
372507121594801,2024-05-02 07:45:00+00:00,,,20.9,50900.0,6.3,,,,,86.0,
372507121594801,2024-05-02 08:00:00+00:00,,,20.8,50900.0,6.3,,,,,86.0,
372507121594801,2024-05-02 08:15:00+00:00,,,20.6,50900.0,6.2,,,,,83.0,
372507121594801,2024-05-02 08:30:00+00:00,,,20.4,50800.0,6.2,,,,,83.0,
372507121594801,2024-05-02 08:45:00+00:00,,,20.2,50800.0,6.2,,,,,84.0,
372507121594801,2024-05-02 09:00:00+00:00,,,20.0,50800.0,6.4,,,,,85.0,
372507121594801,2024-05-02 09:15:00+00:00,,,19.8,50800.0,6.3,,,,,85.0,
372507121594801,2024-05-02 09:30:00+00:00,,,19.7,50700.0,6.4,,,,,86.0,
372507121594801,2024-05-02 09:45:00+00:00,,,19.6,50700.0,6.4,,,,,85.0,
372507121594801,2024-05-02 10:00:00+00:00,,,19.6,50700.0,6.4,,,,,84.0,
372507121594801,2024-05-02 10:15:00+00:00,,,19.5,50700.0,6.4,,,,,84.0,
372507121594801,2024-05-02 10:30:00+00:00,,,19.5,50700.0,6.2,,,,,82.0,
372507121594801,2024-05-02 10:45:00+00:00,,,19.4,50700.0,6.2,,,,,82.0,
372507121594801,2024-05-02 11:00:00+00:00,,,19.3,50700.0,6.1,,,,,81.0,
372507121594801,2024-05-02 11:15:00+00:00,,,19.3,50700.0,5.9,,,,,78.0,
372507121594801,2024-05-02 11:30:00+00:00,,,19.3,50700.0,6.0,,,,,80.0,
372507121594801,2024-05-02 11:45:00+00:00,,,19.2,50700.0,6.0,,,,,79.0,
372507121594801,2024-05-02 12:00:00+00:00,,,19.2,50700.0,5.9,,,,,78.0,
372507121594801,2024-05-02 12:15:00+00:00,,,19.2,50700.0,5.8,,,,,77.0,
372507121594801,2024-05-02 12:30:00+00:00,,,19.1,50700.0,5.8,,,,,77.0,
372507121594801,2024-05-02 12:45:00+00:00,,,19.1,50800.0,5.7,,,,,76.0,
372507121594801,2024-05-02 13:00:00+00:00,,,19.0,50800.0,5.6,,,,,73.0,
372507121594801,2024-05-02 13:15:00+00:00,,,19.0,50800.0,5.6,,,,,73.0,
372507121594801,2024-05-02 13:30:00+00:00,,,19.0,50700.0,5.5,,,,,72.0,
372507121594801,2024-05-02 13:45:00+00:00,,,18.9,50800.0,5.5,,,,,72.0,
372507121594801,2024-05-02 14:00:00+00:00,,,18.9,50800.0,5.5,,,,,72.0,
372507121594801,2024-05-02 14:15:00+00:00,,,18.9,50800.0,5.4,,,,,70.0,
372507121594801,2024-05-02 14:30:00+00:00,,,18.9,50800.0,5.4,,,,,72.0,
372507121594801,2024-05-02 14:45:00+00:00,,,18.8,50800.0,5.6,,,,,74.0,
372507121594801,2024-05-02 15:00:00+00:00,,,18.9,50800.0,5.7,,,,,75.0,
372507121594801,2024-05-02 15:15:00+00:00,,,18.9,50800.0,6.0,,,,,78.0,
372507121594801,2024-05-02 15:30:00+00:00,,,19.0,50800.0,6.3,,,,,83.0,
372507121594801,2024-05-02 15:45:00+00:00,,,19.1,50800.0,6.2,,,,,82.0,
372507121594801,2024-05-02 16:00:00+00:00,,,19.0,50800.0,6.3,,,,,83.0,
372507121594801,2024-05-02 16:15:00+00:00,,,19.0,50700.0,6.2,,,,,82.0,
372507121594801,2024-05-02 16:30:00+00:00,,,19.3,50800.0,6.6,,,,,87.0,
372507121594801,2024-05-02 16:45:00+00:00,,,19.5,50800.0,7.4,,,,,98.0,
372507121594801,2024-05-02 17:00:00+00:00,,,19.9,50800.0,7.7,,,,,103.0,
372507121594801,2024-05-02 17:15:00+00:00,,,20.1,50800.0,8.0,,,,,108.0,
372507121594801,2024-05-02 17:30:00+00:00,,,20.8,50900.0,8.1,,,,,110.0,
372507121594801,2024-05-02 17:45:00+00:00,,,21.0,50800.0,8.0,,,,,109.0,
372507121594801,2024-05-02 18:00:00+00:00,,,21.1,50900.0,8.1,,,,,111.0,
372507121594801,2024-05-02 18:15:00+00:00,,,21.5,50800.0,8.6,,,,,118.0,
372507121594801,2024-05-02 18:30:00+00:00,,,21.6,50900.0,8.8,,,,,121.0,
372507121594801,2024-05-02 18:45:00+00:00,,,22.0,50900.0,8.8,,,,,123.0,
372507121594801,2024-05-02 19:00:00+00:00,,,22.2,50900.0,8.8,,,,,123.0,
372507121594801,2024-05-02 19:15:00+00:00,,,22.5,50900.0,9.0,,,,,126.0,
372507121594801,2024-05-02 19:30:00+00:00,,,22.6,50900.0,9.1,,,,,128.0,
372507121594801,2024-05-02 19:45:00+00:00,,,22.8,50900.0,9.0,,,,,127.0,
372507121594801,2024-05-02 20:00:00+00:00,,,23.1,50900.0,9.0,,,,,128.0,
372507121594801,2024-05-02 20:15:00+00:00,,,23.3,50900.0,9.2,,,,,130.0,
372507121594801,2024-05-02 20:30:00+00:00,,,23.4,50900.0,9.2,,,,,131.0,
372507121594801,2024-05-02 20:45:00+00:00,,,23.7,51000.0,9.3,,,,,133.0,
372507121594801,2024-05-02 21:00:00+00:00,,,24.0,51000.0,9.2,,,,,133.0,
372507121594801,2024-05-02 21:15:00+00:00,,,24.1,51000.0,9.2,,,,,134.0,
372507121594801,2024-05-02 21:30:00+00:00,,,24.4,51000.0,9.4,,,,,137.0,
372507121594801,2024-05-02 21:45:00+00:00,,,24.6,51000.0,9.5,,,,,138.0,
372507121594801,2024-05-02 22:00:00+00:00,,,24.7,51000.0,9.2,,,,,134.0,
372507121594801,2024-05-02 22:15:00+00:00,,,24.8,51100.0,9.4,,,,,138.0,
372507121594801,2024-05-02 22:30:00+00:00,,,24.8,51100.0,9.1,,,,,132.0,
372507121594801,2024-05-02 22:45:00+00:00,,,24.8,51100.0,9.3,,,,,135.0,
372507121594801,2024-05-02 23:00:00+00:00,,,24.8,51100.0,9.0,,,,,131.0,
372507121594801,2024-05-02 23:15:00+00:00,,,24.9,51100.0,9.2,,,,,134.0,
372507121594801,2024-05-02 23:30:00+00:00,,,24.9,51100.0,9.1,,,,,133.0,
372507121594801,2024-05-02 23:45:00+00:00,,,24.9,51100.0,8.9,,,,,130.0,
372507121594801,2024-05-03 00:00:00+00:00,,,24.9,51100.0,9.0,,,,,131.0,
372507121594801,2024-05-03 00:15:00+00:00,,,24.8,51200.0,8.8,,,,,129.0,
372507121594801,2024-05-03 00:30:00+00:00,,,24.8,51200.0,8.7,,,,,128.0,
372507121594801,2024-05-03 00:45:00+00:00,,,24.7,51200.0,8.7,,,,,127.0,
372507121594801,2024-05-03 01:00:00+00:00,,,24.5,51200.0,8.5,,,,,123.0,
372507121594801,2024-05-03 01:15:00+00:00,,,24.4,51200.0,8.4,,,,,122.0,
372507121594801,2024-05-03 01:30:00+00:00,,,24.2,51200.0,8.3,,,,,120.0,
372507121594801,2024-05-03 01:45:00+00:00,,,24.2,51200.0,8.3,,,,,120.0,
372507121594801,2024-05-03 02:00:00+00:00,,,24.0,51200.0,8.2,,,,,117.0,
372507121594801,2024-05-03 02:15:00+00:00,,,23.8,51200.0,8.0,,,,,116.0,
372507121594801,2024-05-03 02:30:00+00:00,,,23.7,51200.0,7.9,,,,,114.0,
372507121594801,2024-05-03 02:45:00+00:00,,,23.5,51200.0,7.9,,,,,113.0,
372507121594801,2024-05-03 03:00:00+00:00,,,23.2,51200.0,7.6,,,,,109.0,
372507121594801,2024-05-03 03:15:00+00:00,,,23.0,51100.0,7.4,,,,,105.0,
372507121594801,2024-05-03 03:30:00+00:00,,,22.9,51100.0,7.3,,,,,103.0,
372507121594801,2024-05-03 03:45:00+00:00,,,22.8,51200.0,7.2,,,,,102.0,
372507121594801,2024-05-03 04:00:00+00:00,,,22.6,51200.0,7.1,,,,,99.0,
372507121594801,2024-05-03 04:15:00+00:00,,,22.4,51100.0,6.9,,,,,97.0,
372507121594801,2024-05-03 04:30:00+00:00,,,22.4,51100.0,6.8,,,,,95.0,
372507121594801,2024-05-03 04:45:00+00:00,,,22.2,51200.0,6.7,,,,,93.0,
372507121594801,2024-05-03 05:00:00+00:00,,,22.1,51200.0,6.6,,,,,93.0,
372507121594801,2024-05-03 05:15:00+00:00,,,21.9,51100.0,6.5,,,,,90.0,
372507121594801,2024-05-03 05:30:00+00:00,,,21.7,51100.0,6.4,,,,,89.0,
372507121594801,2024-05-03 05:45:00+00:00,,,21.6,51100.0,6.3,,,,,87.0,
372507121594801,2024-05-03 06:00:00+00:00,,,21.4,51100.0,6.2,,,,,86.0,
372507121594801,2024-05-03 06:15:00+00:00,,,21.3,51100.0,6.2,,,,,85.0,
372507121594801,2024-05-03 06:30:00+00:00,,,21.2,51100.0,6.1,,,,,83.0,
372507121594801,2024-05-03 06:45:00+00:00,,,21.1,51100.0,6.0,,,,,82.0,
380548121390501,2024-05-01 07:00:00+00:00,,,14.4,602.0,1.5,6.6,,,18.0,15.0,
380548121390501,2024-05-01 07:15:00+00:00,,,14.3,603.0,1.6,6.6,,,18.5,15.0,
380548121390501,2024-05-01 07:30:00+00:00,,,14.4,588.0,2.2,6.7,,,21.7,21.0,
380548121390501,2024-05-01 07:45:00+00:00,,,14.4,597.0,1.7,6.6,,,19.3,17.0,
380548121390501,2024-05-01 08:00:00+00:00,,,14.3,601.0,1.5,6.6,,,18.4,15.0,
380548121390501,2024-05-01 08:15:00+00:00,,,14.2,602.0,1.6,6.6,,,18.3,15.0,
